$FLYS,1
$VAR,FIRMWARE_VER,v2024.12.30
$VAR,DEVICE_ID,002f001d5753500520323339
$VAR,SESSION_ID,3f965c874b4057aff98637ff
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2025-08-09T00:39:58.000Z,47.2294671,-123.1279885,2499.415,26.400,-2.054,57.826,1.744,2.078,0.534,27
$GNSS,2025-08-09T00:39:58.200Z,47.2295155,-123.1279891,2487.798,26.828,1.581,57.705,1.743,2.081,0.541,27
$GNSS,2025-08-09T00:39:58.400Z,47.2295648,-123.1279802,2476.258,27.375,5.070,57.333,1.742,2.085,0.562,27
$GNSS,2025-08-09T00:39:58.600Z,47.2296148,-123.1279617,2464.861,27.677,8.662,56.793,1.741,2.091,0.544,26
$GNSS,2025-08-09T00:39:58.800Z,47.2296651,-123.1279352,2453.556,27.759,11.275,56.370,1.741,2.096,0.543,26
$GNSS,2025-08-09T00:39:59.000Z,47.2297155,-123.1279022,2442.308,27.840,13.646,56.105,1.740,2.101,0.536,26
$GNSS,2025-08-09T00:39:59.200Z,47.2297662,-123.1278635,2431.095,28.193,15.643,55.882,1.740,2.105,0.532,26
$GNSS,2025-08-09T00:39:59.400Z,47.2298178,-123.1278196,2419.964,28.945,17.675,55.273,1.740,2.111,0.530,26
$GNSS,2025-08-09T00:39:59.600Z,47.2298708,-123.1277703,2409.017,29.641,19.519,54.523,1.740,2.115,0.532,26
$GNSS,2025-08-09T00:39:59.800Z,47.2299248,-123.1277160,2398.242,30.121,21.457,53.807,1.739,2.118,0.527,25
$GNSS,2025-08-09T00:40:00.000Z,47.2299795,-123.1276573,2387.558,30.493,22.990,53.209,1.738,2.121,0.522,25
$GNSS,2025-08-09T00:40:00.200Z,47.2300349,-123.1275938,2377.112,30.876,24.966,52.021,1.738,2.124,0.526,25
$GNSS,2025-08-09T00:40:00.400Z,47.2300910,-123.1275251,2366.897,31.196,26.983,50.731,1.738,2.126,0.533,25
$GNSS,2025-08-09T00:40:00.600Z,47.2301476,-123.1274514,2356.886,31.464,28.795,49.878,1.739,2.127,0.529,25
$GNSS,2025-08-09T00:40:00.800Z,47.2302041,-123.1273727,2347.164,30.964,30.666,48.355,1.740,2.129,0.520,25
$GNSS,2025-08-09T00:40:01.000Z,47.2302600,-123.1272902,2337.615,30.930,31.883,47.334,1.741,2.131,0.519,25
$GNSS,2025-08-09T00:40:01.200Z,47.2303156,-123.1272039,2328.267,30.658,33.458,46.431,1.741,2.133,0.516,25
$GNSS,2025-08-09T00:40:01.400Z,47.2303714,-123.1271147,2319.082,31.168,34.207,45.482,1.743,2.135,0.533,25
$GNSS,2025-08-09T00:40:01.600Z,47.2304284,-123.1270230,2310.216,31.865,35.178,44.066,1.744,2.137,0.508,26
$GNSS,2025-08-09T00:40:01.800Z,47.2304867,-123.1269292,2301.584,32.597,35.791,42.898,1.744,2.139,0.493,26
$GNSS,2025-08-09T00:40:02.000Z,47.2305460,-123.1268340,2293.213,33.152,36.274,41.535,1.743,2.141,0.490,26
